period,seriesId,seriesDescription,stateId,stateDescription,value,unit
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",UT,Utah,12.1,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",VA,Virginia,31.3,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",VT,Vermont,.6,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",WA,Washington,18.4,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",WI,Wisconsin,26.4,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",WV,West Virginia,10.3,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",WY,Wyoming,8.1,Million metric tons CO2
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,AK,Alaska,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,AL,Alabama,331.2,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,AR,Arkansas,110.8,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,AZ,Arizona,250.9,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,CA,California,124.9,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,CO,Colorado,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,CT,Connecticut,123.3,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,DC,District of Columbia,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,DE,Delaware,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,FL,Florida,210.5,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,GA,Georgia,280.5,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,HI,Hawaii,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,IA,Iowa,41.2,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,ID,Idaho,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,IL,Illinois,751.1,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,IN,Indiana,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,KS,Kansas,71.2,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,KY,Kentucky,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,LA,Louisiana,119.3,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,MA,Massachusetts,39.9,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,MD,Maryland,112.9,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,ME,Maine,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,MI,Michigan,231.7,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,MN,Minnesota,114.4,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,MO,Missouri,75.6,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,MS,Mississippi,79.7,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,MT,Montana,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,NC,North Carolina,297,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,ND,North Dakota,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,NE,Nebraska,54.6,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,NH,New Hampshire,74.7,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,NJ,New Jersey,261.2,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,NM,New Mexico,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,NV,Nevada,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,NY,New York,324.6,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,OH,Ohio,136.4,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,OK,Oklahoma,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,OR,Oregon,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,PA,Pennsylvania,647.7,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,RI,Rhode Island,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,SC,South Carolina,395.9,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,SD,South Dakota,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,TN,Tennessee,237.8,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,TX,Texas,288.4,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,UT,Utah,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,VA,Virginia,211,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,VT,Vermont,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,WA,Washington,64.2,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,WI,Wisconsin,72.1,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,WV,West Virginia,0,Million dollars
2017,NUEGV,Nuclear fuel expenditures in the electric power sector,WY,Wyoming,0,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,AK,Alaska,81.4,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,AL,Alabama,4.4,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,AR,Arkansas,6.1,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,AZ,Arizona,8.5,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,CA,California,5.4,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,CO,Colorado,1.5,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,CT,Connecticut,18.5,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,DC,District of Columbia,0,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,DE,Delaware,3.4,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,FL,Florida,94.5,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,GA,Georgia,13.6,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,HI,Hawaii,717.2,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,IA,Iowa,9.1,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,ID,Idaho,0,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,IL,Illinois,8,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,IN,Indiana,14.9,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,KS,Kansas,9.2,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,KY,Kentucky,21.2,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,LA,Louisiana,111.5,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,MA,Massachusetts,29.6,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,MD,Maryland,17.4,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,ME,Maine,17.5,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,MI,Michigan,33.9,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,MN,Minnesota,4.3,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,MO,Missouri,9.7,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,MS,Mississippi,1.7,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,MT,Montana,18.7,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,NC,North Carolina,35,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,ND,North Dakota,5,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,NE,Nebraska,1.2,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,NH,New Hampshire,11.1,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,NJ,New Jersey,4.5,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,NM,New Mexico,6.7,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,NV,Nevada,1.3,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,NY,New York,57.8,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,OH,Ohio,46,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,OK,Oklahoma,2.3,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,OR,Oregon,1.3,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,PA,Pennsylvania,41.7,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,RI,Rhode Island,6.4,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,SC,South Carolina,13.6,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,SD,South Dakota,1,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,TN,Tennessee,17.3,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,TX,Texas,9.8,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,UT,Utah,5.6,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,VA,Virginia,49.9,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,VT,Vermont,1.2,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,WA,Washington,2.8,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,WI,Wisconsin,8.3,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,WV,West Virginia,15.8,Million dollars
2017,PAEIV,All petroleum products total expenditures in the electric power sector,WY,Wyoming,6.2,Million dollars
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",AK,Alaska,14.6,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",AL,Alabama,36.5,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",AR,Arkansas,21.7,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",AZ,Arizona,40.7,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",CA,California,234.9,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",CO,Colorado,34.1,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",CT,Connecticut,20.2,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",DC,District of Columbia,1,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",DE,Delaware,7.9,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",FL,Florida,123.6,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",GA,Georgia,71,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",HI,Hawaii,18.7,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",IA,Iowa,25.7,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",ID,Idaho,12.4,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",IL,Illinois,84.2,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",IN,Indiana,48,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",KS,Kansas,23.6,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",KY,Kentucky,39.8,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",LA,Louisiana,91.1,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",MA,Massachusetts,39,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",MD,Maryland,32.3,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",ME,Maine,12.7,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",MI,Michigan,60,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",MN,Minnesota,41.4,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",MO,Missouri,42.3,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",MS,Mississippi,26.5,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",MT,Montana,12,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",NC,North Carolina,59.8,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",ND,North Dakota,12.6,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",NE,Nebraska,16.1,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",NH,New Hampshire,10.3,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",NJ,New Jersey,58.6,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",NM,New Mexico,17.4,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",NV,Nevada,21.5,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",NY,New York,95.9,Million metric tons CO2  
2017,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",OH,Ohio,74.1,Million metric tons CO2  
